Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6752174,-,b'South Australia',b'Australia',-27.26,135.07,9,162,9,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,DNI,GHI,DHI
2020,1,19,10,40,28.700000000000003,911,1003,157
2020,1,19,10,50,29,914,1020,158
2020,1,19,11,0,29.3,918,1034,159
2020,1,19,11,10,29.5,922,1049,159
2020,1,19,11,20,29.8,925,1060,160
2020,1,19,11,30,30.1,927,1068,160
2020,1,19,11,40,30.3,932,1076,157
2020,1,19,11,50,30.6,933,1081,158
2020,1,19,12,0,30.8,933,1084,158
2020,1,19,12,10,31,936,1087,158
2020,1,19,12,20,31.3,936,1086,158
2020,1,19,12,30,31.5,935,1083,158
2020,1,19,12,40,31.700000000000003,943,1082,153
2020,1,19,12,50,31.900000000000002,941,1075,152
2020,1,19,13,0,32.2,939,1066,152
2020,1,19,13,10,32.300000000000004,937,1055,151
2020,1,19,13,20,32.5,936,1044,150
2020,1,19,13,30,32.7,933,1029,149
2020,1,19,13,40,32.9,936,1014,144
2020,1,19,13,50,33.1,934,998,143
2020,1,19,14,0,33.2,930,977,141
2020,1,19,14,10,33.300000000000004,924,955,140
2020,1,19,14,20,33.300000000000004,919,932,139
2020,1,19,14,30,33.300000000000004,915,908,137
2020,1,19,14,40,33.4,912,882,133
2020,1,19,14,50,33.4,905,854,131
2020,1,19,15,0,33.4,897,824,129
2020,1,19,15,10,33.4,890,794,127
2020,1,19,15,20,33.300000000000004,880,762,125
2020,1,19,15,30,33.2,869,727,122
2020,1,19,15,40,33.1,862,693,118
2020,1,19,15,50,33,851,659,115
2020,1,19,16,0,33,837,622,113
2020,1,19,16,10,32.7,822,584,110
2020,1,19,16,20,32.5,805,546,107
2020,1,19,16,30,32.300000000000004,789,508,103
2020,1,19,16,40,32.1,771,469,99
2020,1,19,16,50,31.900000000000002,748,429,95
2020,1,19,17,0,31.700000000000003,723,388,91
2020,1,19,17,10,31.3,697,349,87
2020,1,19,17,20,31,665,309,82
2020,1,19,17,30,30.700000000000003,628,269,77
2020,1,19,17,40,30.3,590,230,71
2020,1,19,17,50,30,542,192,65
2020,1,19,18,0,29.6,489,155,58
2020,1,19,18,10,29.200000000000003,425,119,51
2020,1,19,18,20,28.900000000000002,349,86,42
2020,1,19,18,30,28.5,261,56,32
2020,1,19,18,40,28.200000000000003,164,31,22
2020,1,19,18,50,27.8,64,12,11
2020,1,19,19,0,27.5,0,0,0
2020,1,19,19,10,27.200000000000003,0,0,0
2020,1,19,19,20,27,0,0,0
2020,1,19,19,30,26.700000000000003,0,0,0
2020,1,19,19,40,26.5,0,0,0
2020,1,19,19,50,26.3,0,0,0
2020,1,19,20,0,26,0,0,0
2020,1,19,20,10,25.8,0,0,0
2020,1,19,20,20,25.6,0,0,0
2020,1,19,20,30,25.400000000000002,0,0,0
2020,1,19,20,40,25.200000000000003,0,0,0
2020,1,19,20,50,25,0,0,0
2020,1,19,21,0,24.8,0,0,0
2020,1,19,21,10,24.6,0,0,0
2020,1,19,21,20,24.5,0,0,0
2020,1,19,21,30,24.3,0,0,0
2020,1,19,21,40,24.1,0,0,0
2020,1,19,21,50,23.900000000000002,0,0,0
2020,1,19,22,0,23.8,0,0,0
2020,1,19,22,10,23.6,0,0,0
2020,1,19,22,20,23.400000000000002,0,0,0
2020,1,19,22,30,23.3,0,0,0
2020,1,19,22,40,23.1,0,0,0
2020,1,19,22,50,22.900000000000002,0,0,0
2020,1,19,23,0,22.8,0,0,0
2020,1,19,23,10,22.6,0,0,0
2020,1,19,23,20,22.5,0,0,0
2020,1,19,23,30,22.3,0,0,0
2020,1,19,23,40,22.1,0,0,0
2020,1,19,23,50,22,0,0,0
2020,1,20,0,0,21.8,0,0,0
2020,1,20,0,10,21.6,0,0,0
2020,1,20,0,20,21.5,0,0,0
2020,1,20,0,30,21.3,0,0,0
2020,1,20,0,40,21.1,0,0,0
2020,1,20,0,50,20.900000000000002,0,0,0
2020,1,20,1,0,20.8,0,0,0
2020,1,20,1,10,20.6,0,0,0
2020,1,20,1,20,20.400000000000002,0,0,0
2020,1,20,1,30,20.3,0,0,0
2020,1,20,1,40,20.1,0,0,0
2020,1,20,1,50,19.900000000000002,0,0,0
2020,1,20,2,0,19.700000000000003,0,0,0
2020,1,20,2,10,19.6,0,0,0
2020,1,20,2,20,19.400000000000002,0,0,0
2020,1,20,2,30,19.3,0,0,0
2020,1,20,2,40,19.1,0,0,0
2020,1,20,2,50,18.900000000000002,0,0,0
2020,1,20,3,0,18.8,0,0,0
2020,1,20,3,10,18.6,0,0,0
2020,1,20,3,20,18.5,0,0,0
2020,1,20,3,30,18.400000000000002,0,0,0
2020,1,20,3,40,18.2,0,0,0
2020,1,20,3,50,18.1,0,0,0
2020,1,20,4,0,17.900000000000002,0,0,0
2020,1,20,4,10,17.900000000000002,0,0,0
2020,1,20,4,20,17.8,0,0,0
2020,1,20,4,30,17.7,0,0,0
2020,1,20,4,40,17.7,0,0,0
2020,1,20,4,50,17.6,0,0,0
2020,1,20,5,0,17.5,0,0,0
2020,1,20,5,10,17.8,0,0,0
2020,1,20,5,20,18,0,0,0
2020,1,20,5,30,18.2,44,11,10
2020,1,20,5,40,18.5,129,28,21
2020,1,20,5,50,18.7,226,52,33
2020,1,20,6,0,18.900000000000002,314,82,43
2020,1,20,6,10,19.400000000000002,391,114,52
2020,1,20,6,20,19.8,457,150,60
2020,1,20,6,30,20.200000000000003,514,187,68
2020,1,20,6,40,20.700000000000003,561,225,75
2020,1,20,6,50,21.1,604,264,81
2020,1,20,7,0,21.5,642,304,86
2020,1,20,7,10,21.900000000000002,676,344,91
2020,1,20,7,20,22.400000000000002,705,384,96
2020,1,20,7,30,22.8,732,425,100
2020,1,20,7,40,23.3,757,465,104
2020,1,20,7,50,23.700000000000003,779,505,108
2020,1,20,8,0,24.1,798,544,111
2020,1,20,8,10,24.1,816,583,114
2020,1,20,8,20,24.1,832,621,117
2020,1,20,8,30,24.1,846,659,120
2020,1,20,8,40,24.1,859,695,123
2020,1,20,8,50,24.1,871,730,126
2020,1,20,9,0,26.400000000000002,886,765,126
2020,1,20,9,10,26.8,896,798,128
2020,1,20,9,20,27.1,905,829,130
2020,1,20,9,30,27.5,916,862,132
2020,1,20,9,40,27.8,926,891,133
2020,1,20,9,50,28.200000000000003,933,919,134
2020,1,20,10,0,28.5,939,944,136
2020,1,20,10,10,28.8,945,969,137
2020,1,20,10,20,29.1,950,991,138
2020,1,20,10,30,29.400000000000002,954,1012,140
2020,1,20,10,40,29.700000000000003,961,1031,139
2020,1,20,10,50,30,964,1048,140
2020,1,20,11,0,30.3,967,1063,141
2020,1,20,11,10,30.5,970,1076,142
2020,1,20,11,20,30.8,972,1087,142
2020,1,20,11,30,31,974,1097,143
2020,1,20,11,40,31.200000000000003,981,1108,141
2020,1,20,11,50,31.5,982,1113,141
2020,1,20,12,0,31.700000000000003,983,1116,141
2020,1,20,12,10,31.8,983,1117,141
2020,1,20,12,20,32,983,1116,141
2020,1,20,12,30,32.1,982,1113,141
2020,1,20,12,40,32.300000000000004,984,1109,139
2020,1,20,12,50,32.5,983,1102,139
2020,1,20,13,0,32.6,981,1093,138
2020,1,20,13,10,32.7,979,1082,138
2020,1,20,13,20,32.800000000000004,979,1071,136
2020,1,20,13,30,32.800000000000004,976,1056,136
2020,1,20,13,40,32.9,975,1040,133
2020,1,20,13,50,33,972,1021,132
2020,1,20,14,0,33,967,1000,131
2020,1,20,14,10,33,962,978,130
2020,1,20,14,20,33,957,954,128
2020,1,20,14,30,33,951,928,127
2020,1,20,14,40,33,947,902,124
2020,1,20,14,50,33,940,873,122
2020,1,20,15,0,33,935,845,121
2020,1,20,15,10,32.9,926,813,119
2020,1,20,15,20,32.800000000000004,917,780,117
2020,1,20,15,30,32.7,906,746,115
2020,1,20,15,40,32.7,897,711,112
2020,1,20,15,50,32.6,885,674,109
2020,1,20,16,0,32.5,871,637,107
2020,1,20,16,10,32.300000000000004,856,598,104
2020,1,20,16,20,32.1,840,559,101
2020,1,20,16,30,31.900000000000002,822,519,98
2020,1,20,16,40,31.700000000000003,804,479,94
2020,1,20,16,50,31.6,781,439,90
2020,1,20,17,0,31.400000000000002,759,399,87
2020,1,20,17,10,31,731,358,83
2020,1,20,17,20,30.5,700,317,78
2020,1,20,17,30,30.1,664,276,74
2020,1,20,17,40,29.700000000000003,626,237,68
2020,1,20,17,50,29.3,579,197,62
2020,1,20,18,0,28.900000000000002,524,159,56
2020,1,20,18,10,28.400000000000002,460,123,49
2020,1,20,18,20,28,384,89,40
2020,1,20,18,30,27.6,294,58,31
2020,1,20,18,40,27.200000000000003,194,32,21
2020,1,20,18,50,26.8,83,13,11
2020,1,20,19,0,26.400000000000002,0,0,0
2020,1,20,19,10,26.200000000000003,0,0,0
2020,1,20,19,20,26.1,0,0,0
2020,1,20,19,30,25.900000000000002,0,0,0
2020,1,20,19,40,25.700000000000003,0,0,0
2020,1,20,19,50,25.6,0,0,0
2020,1,20,20,0,25.400000000000002,0,0,0
2020,1,20,20,10,25.3,0,0,0
2020,1,20,20,20,25.1,0,0,0
2020,1,20,20,30,24.900000000000002,0,0,0
2020,1,20,20,40,24.8,0,0,0
2020,1,20,20,50,24.6,0,0,0
2020,1,20,21,0,24.5,0,0,0
2020,1,20,21,10,24.3,0,0,0
2020,1,20,21,20,24.200000000000003,0,0,0
2020,1,20,21,30,24,0,0,0
2020,1,20,21,40,23.8,0,0,0
2020,1,20,21,50,23.700000000000003,0,0,0
2020,1,20,22,0,23.5,0,0,0
2020,1,20,22,10,23.400000000000002,0,0,0
2020,1,20,22,20,23.200000000000003,0,0,0
2020,1,20,22,30,23.1,0,0,0
2020,1,20,22,40,23,0,0,0
2020,1,20,22,50,22.8,0,0,0
2020,1,20,23,0,22.700000000000003,0,0,0
2020,1,20,23,10,22.5,0,0,0
2020,1,20,23,20,22.400000000000002,0,0,0
2020,1,20,23,30,22.3,0,0,0
2020,1,20,23,40,22.1,0,0,0
2020,1,20,23,50,22,0,0,0
2020,1,21,0,0,21.900000000000002,0,0,0
2020,1,21,0,10,21.8,0,0,0
2020,1,21,0,20,21.6,0,0,0
2020,1,21,0,30,21.5,0,0,0
2020,1,21,0,40,21.400000000000002,0,0,0
2020,1,21,0,50,21.3,0,0,0
2020,1,21,1,0,21.1,0,0,0
2020,1,21,1,10,21,0,0,0
2020,1,21,1,20,20.900000000000002,0,0,0
2020,1,21,1,30,20.8,0,0,0
2020,1,21,1,40,20.700000000000003,0,0,0
2020,1,21,1,50,20.6,0,0,0
2020,1,21,2,0,20.5,0,0,0
2020,1,21,2,10,20.400000000000002,0,0,0
2020,1,21,2,20,20.3,0,0,0
2020,1,21,2,30,20.200000000000003,0,0,0
2020,1,21,2,40,20.1,0,0,0
2020,1,21,2,50,19.900000000000002,0,0,0
2020,1,21,3,0,19.8,0,0,0
2020,1,21,3,10,19.700000000000003,0,0,0
2020,1,21,3,20,19.700000000000003,0,0,0
2020,1,21,3,30,19.6,0,0,0
2020,1,21,3,40,19.5,0,0,0
2020,1,21,3,50,19.400000000000002,0,0,0
2020,1,21,4,0,19.3,0,0,0
2020,1,21,4,10,19.3,0,0,0
2020,1,21,4,20,19.400000000000002,0,0,0
2020,1,21,4,30,19.400000000000002,0,0,0
2020,1,21,4,40,19.400000000000002,0,0,0
2020,1,21,4,50,19.5,0,0,0
2020,1,21,5,0,19.5,0,0,0
2020,1,21,5,10,20,0,0,0
2020,1,21,5,20,20.5,0,0,0
2020,1,21,5,30,21,0,0,0
2020,1,21,5,40,21.5,178,29,20
2020,1,21,5,50,22,284,54,30
2020,1,21,6,0,22.400000000000002,376,84,39
2020,1,21,6,10,23.1,453,118,47
2020,1,21,6,20,23.8,519,154,54
2020,1,21,6,30,24.6,574,191,60
2020,1,21,6,40,25.3,618,230,66
2020,1,21,6,50,26,657,268,71
2020,1,21,7,0,26.700000000000003,693,309,76
2020,1,21,7,10,27.3,725,349,80
2020,1,21,7,20,28,753,390,84
2020,1,21,7,30,28.6,778,431,88
2020,1,21,7,40,29.3,797,470,92
2020,1,21,7,50,30,818,511,95
2020,1,21,8,0,30.6,833,549,98
2020,1,21,8,10,30.6,849,588,101
2020,1,21,8,20,30.6,864,626,104
2020,1,21,8,30,30.6,878,663,106
2020,1,21,8,40,30.6,890,699,109
2020,1,21,8,50,30.6,902,735,111
2020,1,21,9,0,33.1,910,768,113
2020,1,21,9,10,33.4,919,801,115
2020,1,21,9,20,33.800000000000004,928,833,117
2020,1,21,9,30,34.2,936,863,119
2020,1,21,9,40,34.5,939,890,121
2020,1,21,9,50,34.9,946,917,122
2020,1,21,10,0,35.300000000000004,952,942,124
2020,1,21,10,10,35.6,957,967,125
2020,1,21,10,20,35.9,962,989,126
2020,1,21,10,30,36.2,967,1010,127
2020,1,21,10,40,36.5,969,1028,129
2020,1,21,10,50,36.800000000000004,973,1045,130
2020,1,21,11,0,37.1,976,1060,131
2020,1,21,11,10,37.300000000000004,978,1073,131
2020,1,21,11,20,37.5,981,1085,132
2020,1,21,11,30,37.7,982,1094,132
2020,1,21,11,40,38,996,1105,124
2020,1,21,11,50,38.2,995,1107,124
2020,1,21,12,0,38.400000000000006,995,1110,124
2020,1,21,12,10,38.6,996,1112,124
2020,1,21,12,20,38.7,995,1111,124
2020,1,21,12,30,38.900000000000006,995,1108,124
2020,1,21,12,40,39,995,1103,123
2020,1,21,12,50,39.1,993,1096,123
2020,1,21,13,0,39.300000000000004,992,1087,122
2020,1,21,13,10,39.300000000000004,990,1076,122
2020,1,21,13,20,39.400000000000006,987,1064,121
2020,1,21,13,30,39.5,985,1049,121
2020,1,21,13,40,39.6,981,1032,120
2020,1,21,13,50,39.6,978,1014,119
2020,1,21,14,0,39.7,974,993,118
2020,1,21,14,10,39.7,969,971,117
2020,1,21,14,20,39.7,964,947,116
2020,1,21,14,30,39.7,958,922,114
2020,1,21,14,40,39.7,950,894,114
2020,1,21,14,50,39.7,941,864,112
2020,1,21,15,0,39.6,933,834,111
2020,1,21,15,10,39.6,925,802,109
2020,1,21,15,20,39.5,916,770,107
2020,1,21,15,30,39.400000000000006,906,736,105
2020,1,21,15,40,39.300000000000004,892,700,105
2020,1,21,15,50,39.2,880,664,102
2020,1,21,16,0,39.1,866,627,100
2020,1,21,16,10,39,852,589,98
2020,1,21,16,20,38.800000000000004,835,550,95
2020,1,21,16,30,38.6,815,510,92
2020,1,21,16,40,38.400000000000006,790,469,90
2020,1,21,16,50,38.300000000000004,768,429,87
2020,1,21,17,0,38.1,743,389,84
2020,1,21,17,10,37.6,715,349,80
2020,1,21,17,20,37.1,683,309,76
2020,1,21,17,30,36.6,647,269,71
2020,1,21,17,40,36.1,603,229,67
2020,1,21,17,50,35.6,555,191,61
2020,1,21,18,0,35.1,499,153,55
2020,1,21,18,10,34.800000000000004,434,118,48
2020,1,21,18,20,34.4,356,85,40
2020,1,21,18,30,34.1,265,55,31
2020,1,21,18,40,33.7,156,30,21
2020,1,21,18,50,33.300000000000004,53,12,11
2020,1,21,19,0,33,0,0,0
2020,1,21,19,10,32.9,0,0,0
2020,1,21,19,20,32.800000000000004,0,0,0
2020,1,21,19,30,32.7,0,0,0
2020,1,21,19,40,32.7,0,0,0
2020,1,21,19,50,32.6,0,0,0
2020,1,21,20,0,32.5,0,0,0
2020,1,21,20,10,32.4,0,0,0
2020,1,21,20,20,32.300000000000004,0,0,0
2020,1,21,20,30,32.1,0,0,0
2020,1,21,20,40,32,0,0,0
2020,1,21,20,50,31.8,0,0,0
2020,1,21,21,0,31.700000000000003,0,0,0
2020,1,21,21,10,31.5,0,0,0
2020,1,21,21,20,31.400000000000002,0,0,0
2020,1,21,21,30,31.200000000000003,0,0,0
2020,1,21,21,40,31.1,0,0,0
2020,1,21,21,50,30.900000000000002,0,0,0
2020,1,21,22,0,30.8,0,0,0
2020,1,21,22,10,30.700000000000003,0,0,0
2020,1,21,22,20,30.5,0,0,0
2020,1,21,22,30,30.400000000000002,0,0,0
2020,1,21,22,40,30.3,0,0,0
2020,1,21,22,50,30.200000000000003,0,0,0
2020,1,21,23,0,30,0,0,0
2020,1,21,23,10,29.900000000000002,0,0,0
2020,1,21,23,20,29.8,0,0,0
2020,1,21,23,30,29.700000000000003,0,0,0
2020,1,21,23,40,29.6,0,0,0
2020,1,21,23,50,29.5,0,0,0
2020,1,22,0,0,29.400000000000002,0,0,0
2020,1,22,0,10,29.3,0,0,0
2020,1,22,0,20,29.200000000000003,0,0,0
2020,1,22,0,30,29.1,0,0,0
2020,1,22,0,40,29,0,0,0
2020,1,22,0,50,28.900000000000002,0,0,0
2020,1,22,1,0,28.8,0,0,0
2020,1,22,1,10,28.700000000000003,0,0,0
2020,1,22,1,20,28.700000000000003,0,0,0
2020,1,22,1,30,28.6,0,0,0
2020,1,22,1,40,28.5,0,0,0
2020,1,22,1,50,28.5,0,0,0
2020,1,22,2,0,28.400000000000002,0,0,0
2020,1,22,2,10,28.400000000000002,0,0,0
2020,1,22,2,20,28.3,0,0,0
2020,1,22,2,30,28.3,0,0,0
2020,1,22,2,40,28.200000000000003,0,0,0
2020,1,22,2,50,28.200000000000003,0,0,0
2020,1,22,3,0,28.1,0,0,0
2020,1,22,3,10,28.1,0,0,0
2020,1,22,3,20,28,0,0,0
2020,1,22,3,30,27.900000000000002,0,0,0
2020,1,22,3,40,27.900000000000002,0,0,0
2020,1,22,3,50,27.8,0,0,0
2020,1,22,4,0,27.700000000000003,0,0,0
2020,1,22,4,10,27.700000000000003,0,0,0
2020,1,22,4,20,27.700000000000003,0,0,0
2020,1,22,4,30,27.700000000000003,0,0,0
2020,1,22,4,40,27.6,0,0,0
2020,1,22,4,50,27.6,0,0,0
2020,1,22,5,0,27.6,0,0,0
2020,1,22,5,10,27.900000000000002,0,0,0
2020,1,22,5,20,28.200000000000003,0,0,0
2020,1,22,5,30,28.5,0,0,0
2020,1,22,5,40,28.8,106,24,19
2020,1,22,5,50,29.1,200,46,30
2020,1,22,6,0,29.400000000000002,287,74,40
2020,1,22,6,10,30.1,364,105,49
2020,1,22,6,20,30.700000000000003,430,138,57
2020,1,22,6,30,31.3,488,174,64
2020,1,22,6,40,31.900000000000002,551,212,68
2020,1,22,6,50,32.6,594,250,73
2020,1,22,7,0,33.2,631,289,78
2020,1,22,7,10,33.7,664,328,83
2020,1,22,7,20,34.2,694,367,87
2020,1,22,7,30,34.800000000000004,720,406,91
2020,1,22,7,40,35.300000000000004,751,447,92
2020,1,22,7,50,35.800000000000004,772,486,95
2020,1,22,8,0,36.300000000000004,791,524,98
2020,1,22,8,10,36.300000000000004,807,562,101
2020,1,22,8,20,36.300000000000004,823,599,104
2020,1,22,8,30,36.300000000000004,837,635,106
2020,1,22,8,40,36.300000000000004,849,671,109
2020,1,22,8,50,36.300000000000004,861,705,111
2020,1,22,9,0,38.6,876,739,111
2020,1,22,9,10,38.900000000000006,885,771,113
2020,1,22,9,20,39.2,894,802,114
2020,1,22,9,30,39.5,902,832,116
2020,1,22,9,40,39.800000000000004,913,861,115
2020,1,22,9,50,40.1,920,888,117
2020,1,22,10,0,40.400000000000006,926,913,118
2020,1,22,10,10,40.6,931,936,119
2020,1,22,10,20,40.900000000000006,936,958,120
2020,1,22,10,30,41.1,940,979,121
2020,1,22,10,40,41.300000000000004,946,998,121
2020,1,22,10,50,41.6,950,1014,122
2020,1,22,11,0,41.800000000000004,952,1029,122
2020,1,22,11,10,41.900000000000006,957,1043,123
2020,1,22,11,20,42.1,959,1054,123
2020,1,22,11,30,42.2,960,1063,123
2020,1,22,11,40,42.400000000000006,963,1070,123
2020,1,22,11,50,42.5,964,1076,123
2020,1,22,12,0,42.7,193,730,539
2020,1,22,12,10,42.7,449,913,467
2020,1,22,12,20,42.800000000000004,964,1079,123
2020,1,22,12,30,42.900000000000006,18,342,324
2020,1,22,12,40,43,963,1072,123
2020,1,22,12,50,43,962,1065,123
2020,1,22,13,0,43.1,960,1056,122
2020,1,22,13,10,43.1,959,1047,122
2020,1,22,13,20,43.1,957,1035,121
2020,1,22,13,30,43.1,33,434,403
2020,1,22,13,40,43.2,352,790,463
2020,1,22,13,50,43.2,946,985,120
2020,1,22,14,0,43.2,942,966,119
2020,1,22,14,10,43.1,23,359,338
2020,1,22,14,20,43,932,921,117
2020,1,22,14,30,43,926,896,115
2020,1,22,14,40,42.900000000000006,920,869,114
2020,1,22,14,50,42.800000000000004,913,841,112
2020,1,22,15,0,42.7,2,162,160
2020,1,22,15,10,42.6,265,567,368
2020,1,22,15,20,42.5,890,751,107
2020,1,22,15,30,42.400000000000006,880,717,105
2020,1,22,15,40,42.300000000000004,871,684,102
2020,1,22,15,50,42.2,861,649,100
2020,1,22,16,0,42.1,848,613,98
2020,1,22,16,10,41.900000000000006,833,576,95
2020,1,22,16,20,41.800000000000004,817,538,92
2020,1,22,16,30,41.6,154,313,234
2020,1,22,16,40,41.400000000000006,186,303,214
2020,1,22,16,50,41.300000000000004,764,423,82
2020,1,22,17,0,41.1,740,383,79
2020,1,22,17,10,40.6,713,343,75
2020,1,22,17,20,40.2,684,304,72
2020,1,22,17,30,39.7,649,265,67
2020,1,22,17,40,39.2,609,226,63
2020,1,22,17,50,38.800000000000004,563,188,57
2020,1,22,18,0,38.300000000000004,510,152,52
2020,1,22,18,10,38,448,117,45
2020,1,22,18,20,37.6,374,84,38
2020,1,22,18,30,37.2,285,55,29
2020,1,22,18,40,36.800000000000004,183,30,20
2020,1,22,18,50,36.5,75,12,10
2020,1,22,19,0,36.1,0,0,0
2020,1,22,19,10,35.9,0,0,0
2020,1,22,19,20,35.7,0,0,0
2020,1,22,19,30,35.5,0,0,0
2020,1,22,19,40,35.300000000000004,0,0,0
2020,1,22,19,50,35.2,0,0,0
2020,1,22,20,0,35,0,0,0
2020,1,22,20,10,34.7,0,0,0
2020,1,22,20,20,34.5,0,0,0
2020,1,22,20,30,34.2,0,0,0
2020,1,22,20,40,34,0,0,0
2020,1,22,20,50,33.800000000000004,0,0,0
2020,1,22,21,0,33.5,0,0,0
2020,1,22,21,10,33.2,0,0,0
2020,1,22,21,20,33,0,0,0
2020,1,22,21,30,32.7,0,0,0
2020,1,22,21,40,32.5,0,0,0
2020,1,22,21,50,32.2,0,0,0
2020,1,22,22,0,32,0,0,0
2020,1,22,22,10,31.700000000000003,0,0,0
2020,1,22,22,20,31.400000000000002,0,0,0
2020,1,22,22,30,31.1,0,0,0
2020,1,22,22,40,30.900000000000002,0,0,0
2020,1,22,22,50,30.6,0,0,0
2020,1,22,23,0,30.3,0,0,0
2020,1,22,23,10,30.1,0,0,0
2020,1,22,23,20,29.8,0,0,0
2020,1,22,23,30,29.6,0,0,0
2020,1,22,23,40,29.3,0,0,0
2020,1,22,23,50,29.1,0,0,0
2020,1,23,0,0,28.8,0,0,0
2020,1,23,0,10,28.6,0,0,0
2020,1,23,0,20,28.3,0,0,0
2020,1,23,0,30,28.1,0,0,0
2020,1,23,0,40,27.900000000000002,0,0,0
2020,1,23,0,50,27.6,0,0,0
2020,1,23,1,0,27.400000000000002,0,0,0
2020,1,23,1,10,27.1,0,0,0
2020,1,23,1,20,26.900000000000002,0,0,0
2020,1,23,1,30,26.6,0,0,0
2020,1,23,1,40,26.400000000000002,0,0,0
2020,1,23,1,50,26.1,0,0,0
2020,1,23,2,0,25.900000000000002,0,0,0
2020,1,23,2,10,25.6,0,0,0
2020,1,23,2,20,25.400000000000002,0,0,0
2020,1,23,2,30,25.1,0,0,0
2020,1,23,2,40,24.8,0,0,0
2020,1,23,2,50,24.6,0,0,0
2020,1,23,3,0,24.3,0,0,0
2020,1,23,3,10,24.1,0,0,0
2020,1,23,3,20,23.900000000000002,0,0,0
2020,1,23,3,30,23.700000000000003,0,0,0
2020,1,23,3,40,23.5,0,0,0
2020,1,23,3,50,23.3,0,0,0
2020,1,23,4,0,23.1,0,0,0
2020,1,23,4,10,22.900000000000002,0,0,0
2020,1,23,4,20,22.8,0,0,0
2020,1,23,4,30,22.700000000000003,0,0,0
2020,1,23,4,40,22.5,0,0,0
2020,1,23,4,50,22.400000000000002,0,0,0
2020,1,23,5,0,22.200000000000003,0,0,0
2020,1,23,5,10,22.3,0,0,0
2020,1,23,5,20,22.400000000000002,0,0,0
2020,1,23,5,30,22.5,0,0,0
2020,1,23,5,40,22.6,55,22,20
2020,1,23,5,50,22.700000000000003,135,44,33
2020,1,23,6,0,22.8,219,71,45
2020,1,23,6,10,23.1,298,102,57
2020,1,23,6,20,23.5,367,135,66
2020,1,23,6,30,23.8,428,170,75
2020,1,23,6,40,24.1,494,209,81
2020,1,23,6,50,24.400000000000002,540,247,87
2020,1,23,7,0,24.700000000000003,581,286,93
2020,1,23,7,10,25.1,617,325,99
2020,1,23,7,20,25.5,649,365,104
2020,1,23,7,30,25.900000000000002,678,404,109
2020,1,23,7,40,26.3,712,445,110
2020,1,23,7,50,26.700000000000003,735,485,114
2020,1,23,8,0,27.1,755,523,118
2020,1,23,8,10,27.1,774,562,122
2020,1,23,8,20,27.1,791,599,125
2020,1,23,8,30,27.1,806,636,128
2020,1,23,8,40,27.1,820,672,131
2020,1,23,8,50,27.1,833,707,134
2020,1,23,9,0,29.5,850,742,133
2020,1,23,9,10,29.900000000000002,861,775,135
2020,1,23,9,20,30.200000000000003,870,806,138
2020,1,23,9,30,30.6,879,836,140
2020,1,23,9,40,31,894,866,137
2020,1,23,9,50,31.400000000000002,901,894,139
2020,1,23,10,0,31.700000000000003,908,919,141
2020,1,23,10,10,32.1,914,943,142
2020,1,23,10,20,32.4,919,965,143
2020,1,23,10,30,32.7,924,986,145
2020,1,23,10,40,33,935,1006,141
2020,1,23,10,50,33.4,939,1023,142
2020,1,23,11,0,33.7,942,1039,142
2020,1,23,11,10,34,945,1052,143
2020,1,23,11,20,34.2,947,1063,144
2020,1,23,11,30,34.5,949,1072,144
2020,1,23,11,40,34.800000000000004,957,1081,140
2020,1,23,11,50,35,958,1086,140
2020,1,23,12,0,35.300000000000004,959,1090,141
2020,1,23,12,10,35.5,959,1091,141
2020,1,23,12,20,35.7,959,1090,141
2020,1,23,12,30,35.800000000000004,958,1087,140
2020,1,23,12,40,36,963,1084,136
2020,1,23,12,50,36.2,961,1077,136
2020,1,23,13,0,36.4,960,1068,135
2020,1,23,13,10,36.4,958,1058,135
2020,1,23,13,20,36.5,955,1045,134
2020,1,23,13,30,36.6,952,1031,133
2020,1,23,13,40,36.7,954,1015,129
2020,1,23,13,50,36.800000000000004,950,997,128
2020,1,23,14,0,36.800000000000004,946,977,127
2020,1,23,14,10,36.800000000000004,941,955,126
2020,1,23,14,20,36.800000000000004,936,932,124
2020,1,23,14,30,36.7,930,906,123
